body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU9710169	0	0	654.307524536532	0	0	0	200	357.78175313059	387.566855282536	254.90695895998	0	0	420.168067226891	0	188.96447467876	0	0	0	575.871004894904	230.680507497117	1203.73156786037	630.219001102883	146.391450739277	0	2467.39513570673	769.674812391764	0	447.62757385855	0	0	229.990800367985	0	267.665952890792	0	667.556742323097	213.766566908935	469.483568075117	0	0	0	229.200091680037	0	150.240384615385	0	9493.67088607595	0	1420.90306283549	86.5276455827637	0	201.67389331451	789.681495130297	0	273.522975929978	0	0	0	0	0	0	0	0	0	1308.90052356021	0	0	0	0	0	3739.7157816006	0	0	0	2341.92037470726	358.80875493362	1677.85234899329	0	0	0	444.148345547413	0	0	225.428313796213	0	0	238.891543239369	0	0	0	0	0	518.134715025907	0	0	0	0	0	1876.17260787992	580.720092915215	0	0	0	0	0	0	0	142.918393597256	909.669789866279	0	0	0	0	0	0	200.682319887618	155.642023346304	215.05376344086	503.186850050319	0	0	0	0	0	214.132762312634	166.333998669328	852.151682999574	0	0	0	522.284122562674	0	0	0	0	0	0	0	0	0	6717.85028790787	807.917592405575	0	0	3104.90130849412	0	0	0	316.255534471853	0	7431.8744838976	264.270613107822	1133.95827033565	297.825871140673	0	0	223.313979455114	0	0	0	0	179.307871615564	0	0	0	0	1786.77784395473	0	0	454.75216007276	0	160.978750804894	1447.96380090498	163.639338897071	0	0	752.898659840385	0	315.258511979823	266.880170803309	356.887937187723	0	0	0	0	0	0	0	0	0	1845.39676030347	218.054949847362	249.06600249066	0	0	0	0	0	411.692054343351	0	733.94495412844	0	180.34265103697	0	0	259.201658890617	0	0	301.750150875075	0	0	0	0	0	169.923534409516	0	201.288244766506	0	0	0	4145.62448179694	450.958286358512	0	0	136.017410228509	0	0	0	0	0	0	0
OTU97102	4055.61993047509	859.40185630801	1744.82006543075	954.502068087814	5360.82474226804	891.861761426979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1805.59735179055	157.554750275721	5709.2665788318	3250.59101654846	0	0	0	0	202.306291725673	0	0	0	267.665952890792	236.686390532544	0	0	0	0	0	0	916.800366720147	1610.30595813205	0	0	0	0	0	173.055291165527	984.251968503937	100.836946657255	0	259.112109172569	547.045951859956	3766.47834274953	0	0	0	0	0	0	0	0	0	1232.43776189302	2047.50204750205	0	0	350.508236943568	0	0	0	979.431929480901	0	0	0	0	0	0	666.222518321119	269.360269360269	0	450.856627592426	0	0	0	289.855072463768	0	0	0	0	0	0	221.010755856785	0	0	2047.78156996587	0	0	0	0	0	0	0	0	1925.23664367078	1429.18393597256	272.900936959884	0	0	0	0	0	311.284046692607	200.682319887618	0	0	670.915800067092	2793.29608938548	0	1857.35512630015	0	0	0	0	213.037920749893	0	389.408099688473	247.005063603804	0	0	0	0	0	0	2007.66563241467	2023.95007589813	0	467.289719626168	0	0	629.128656810318	503.271263210871	0	0	0	0	2846.29981024668	1531.53153153153	1238.64574731627	264.270613107822	0	0	0	0	1563.1978561858	318.725099601594	0	0	831.255195344971	0	1969.56132497762	1627.3393002441	0	0	0	0	435.161009573542	1364.25648021828	0	0	0	0	0	0	9034.78391808463	27149.3212669683	315.258511979823	0	0	365.764447695684	0	1982.91641244661	2469.89811670269	273.822562979189	1817.19062329638	4331.84562877396	0	0	1435.30859134714	436.109899694723	0	266.951414842499	0	483.325277912035	0	0	3911.07451626184	1746.34359310194	0	0	6131.65013525699	216.919739696312	413.907284768212	2073.61327112494	1463.77165162235	2707.76921474693	150.875075437538	0	0	0	0	0	169.923534409516	0	0	0	3179.65023847377	980.872976949485	1281.37483982815	225.479143179256	0	0	0	0	0	0	0	0	0	0
OTU9710294	0	0	0	0	0	0	800	1431.12701252236	0	0	673.400673400673	0	420.168067226891	0	0	0	0	0	0	0	0	0	0	0	2819.88015509341	2501.44314027323	195.007800312012	0	202.306291725673	195.771339075959	0	262.329485834208	267.665952890792	236.686390532544	222.518914107699	1068.83283454468	0	0	179.533213644524	0	229.200091680037	0	0	0	0	0	315.756236185665	0	0	0	789.681495130297	86.3707030575229	0	0	0	0	1161.44018583043	707.714083510262	0	0	0	0	0	246.487552378605	0	0	0	0	2243.82946896036	0	0	0	2341.92037470726	358.80875493362	0	0	0	0	222.074172773706	0	3960.39603960396	225.428313796213	0	0	0	0	0	0	0	0	647.668393782383	891.26559714795	0	0	0	0	0	0	0	0	0	0	573.065902578797	0	0	0	90.9669789866279	0	0	0	0	0	0	0	933.852140077821	430.10752688172	0	0	0	742.942050520059	0	0	856.531049250535	499.001996007984	1704.30336599915	414.07867494824	0	0	0	0	4219.40928270042	0	0	0	182.515057492243	0	81.2083807048887	0	479.846449136276	0	0	0	0	0	674.005841383959	0	0	0	825.763831544178	0	75.5972180223768	0	0	0	0	0	0	146.09203798393	997.506234413965	717.231486462256	537.15308863026	813.66965012205	0	0	893.388921977367	660.06600660066	0	303.168106715174	1635.89623743865	0	361.990950226244	163.639338897071	0	0	0	0	0	0	356.887937187723	0	0	0	308.737264587836	273.822562979189	0	0	0	0	410.088168956326	218.054949847362	0	0	0	0	0	0	0	218.292949137743	0	0	0	0	0	0	0	0	0	0	0	229.147571035747	0	0	339.847068819031	887.114659569749	0	0	0	0	0	0	0	0	544.069640914037	142.146410803127	677.506775067751	0	0	0	0	0
OTU97103	0	0	0	0	0	222.965440356745	200	357.78175313059	232.540113169522	0	0	0	0	0	1322.75132275132	1603.84923817161	0	0	0	230.680507497117	902.798675895275	0	1171.13160591421	147.754137115839	1762.42509693338	769.674812391764	0	0	0	0	0	0	1070.66381156317	236.686390532544	0	855.066267635742	0	0	0	0	229.200091680037	0	1953.125	817.494379726139	1898.73417721519	0	157.878118092832	0	421.822272215973	100.836946657255	0	86.3707030575229	0	0	0	0	1161.44018583043	0	0	0	0	0	0	246.487552378605	0	0	0	1051.5247108307	1495.88631264024	0	0	1958.8638589618	0	358.80875493362	0	0	0	0	0	0	0	676.284941388638	1533.74233128834	0	0	289.855072463768	0	0	0	0	0	0	442.02151171357	0	0	0	375.234521575985	0	0	0	1048.2180293501	0	0	0	0	0	1000.63676885291	0	998.834692858332	0	0	0	0	0	0	0	1509.56055015096	0	634.115409004439	0	157.604412923562	0	0	83.166999334664	852.151682999574	0	0	247.005063603804	0	0	0	0	0	127.828198900678	182.515057492243	0	324.833522819555	0	1199.61612284069	403.958796202787	0	0	0	0	0	0	105.418511490618	0	2064.40957886045	0	3175.08315693982	99.2752903802244	0	0	0	159.362549800797	0	146.09203798393	332.502078137988	0	0	0	0	0	297.796307325789	330.03300330033	145.053669857847	454.75216007276	2804.39354989483	643.915003219575	180.995475113122	0	0	0	301.159463936154	0	0	0	713.775874375446	0	0	0	926.211793763507	547.645125958379	0	0	828.637719588996	267.809319764328	205.044084478163	0	0	0	0	966.65055582407	0	0	0	0	0	0	0	216.919739696312	413.907284768212	1296.00829445308	0	0	0	0	223.763705526964	0	0	0	0	0	0	0	0	0	301.499962312505	225.479143179256	0	0	4080.52230685528	852.878464818763	0	0	0	0	3337.04115684093	0
OTU97104	0	0	218.102508178844	0	2886.59793814433	0	0	0	697.620339508565	0	1346.80134680135	1483.05084745763	0	395.882818685669	1511.71579743008	267.308206361935	0	227.583067819754	0	0	5717.72494733674	5041.75200882307	6587.61528326746	2955.08274231678	17095.5234402538	14623.8214354435	7800.3120124805	4028.64816472695	404.612583451345	1174.62803445576	0	0	267.665952890792	473.372781065089	4227.85936804628	3847.79820436084	0	1922.33756247597	3052.06463195691	1777.77777777778	5271.60210864084	4025.76489533011	450.721153846154	0	4113.92405063291	4760.64533192277	631.512472371329	1644.02526607251	0	0	1316.13582521716	345.482812230092	0	0	670.690811535882	0	0	0	0	0	0	0	3926.70157068063	2711.36307616465	5323.50532350532	0	3533.56890459364	2103.04942166141	14210.9199700823	20278.8339670469	5037.78337531486	979.431929480901	0	0	0	0	0	75.3749905781262	888.296691094826	0	0	225.428313796213	7668.71165644172	13647.6426799007	955.566172957477	5797.10144927536	0	0	0	1451.37880986938	8160.62176165803	2673.79679144385	0	0	0	0	0	580.720092915215	0	138.763616179838	2096.43605870021	2120.89077412513	2865.32951289398	0	0	0	0	0	0	0	0	0	0	0	1400.77821011673	1612.90322580645	0	0	12682.3081800888	0	0	0	33190.5781584582	29690.618762475	0	0	0	0	4178.27298050139	226.91173133651	0	0	0	0	9490.78298959664	168.662506324844	1055.70894916355	373.831775700935	7917.46641074856	8079.17592405575	0	0	5544.46662231093	0	0	0	1159.6036263968	0	825.763831544178	264.270613107822	0	0	0	0	0	0	7759.22877968493	2045.28853177502	1330.00831255195	0	0	135.611608353675	985.059924478739	412.427825130602	1191.18522930316	990.09900990099	145.053669857847	2576.92890707898	233.699462491236	0	2714.93212669683	3109.14743904435	0	0	150.579731968077	0	3152.58511979823	42433.9471577262	16059.9571734475	10972.9334308705	0	0	0	273.822562979189	181.719062329638	0	0	0	6766.45478777937	3706.93414740515	0	0	0	724.987916868052	3789.18360316914	512.557662737058	9674.76327706875	4802.44488103034	1284.40366972477	0	0	0	1655.62913907285	259.201658890617	243.961941937058	0	150.875075437538	0	2461.4007607966	0	0	0	5097.70603228547	4213.79463295631	0	0	5087.44038155803	245.218244237371	0	0	0	0	0	0	1355.0135501355	1489.57298907646	41958.041958042	6688.96321070234	17241.3793103448	0
OTU971043	579.374275782155	859.40185630801	1526.71755725191	795.418390073179	0	222.965440356745	200	0	0	0	0	0	0	0	0	0	1205.18228382043	910.332271279017	0	692.041522491349	300.932891965092	157.554750275721	0	0	0	0	975.039001560062	447.62757385855	809.225166902691	195.771339075959	0	0	267.665952890792	473.372781065089	0	0	469.483568075117	0	0	0	229.200091680037	0	0	0	0	0	157.878118092832	346.110582331055	140.607424071991	0	0	777.336327517706	273.522975929978	0	0	68.50253459378	0	0	0	0	0	0	0	0	0	571.591883395256	0	0	0	0	0	0	0	0	0	0	0	0	1332.44503664224	5791.24579124579	0	0	0	0	0	289.855072463768	0	0	0	0	0	0	0	0	0	1365.18771331058	0	0	191.644308164048	138.763616179838	0	0	0	930.232558139535	802.181934862827	142.918393597256	0	0	0	0	439.94720633524	636.780438104941	622.568093385214	602.046959662854	0	0	0	0	0	0	157.604412923562	1192.15346266392	107.066381156317	83.166999334664	213.037920749893	828.15734989648	0	370.507595405706	696.378830083566	226.91173133651	0	0	0	0	730.060229968972	2361.27508854782	0	0	0	0	157.282164202579	0	221.778664892437	0	0	0	2002.95171832174	990.990990990991	0	0	0	297.825871140673	0	254.258835494533	0	318.725099601594	235.128144838937	0	0	0	716.204118173679	0	164.17665407979	0	0	0	145.053669857847	151.584053357587	0	0	0	0	1468.788249694	950.118764845606	301.159463936154	156.030581994071	315.258511979823	0	0	365.764447695684	248.570718369376	152.532031726663	0	273.822562979189	181.719062329638	393.80414807036	0	0	205.044084478163	218.054949847362	498.13200498132	266.951414842499	0	0	344.47123665174	341.705108491372	3705.22848909016	0	1467.88990825688	1256.9130216189	180.34265103697	216.919739696312	0	259.201658890617	1463.77165162235	2082.89939595918	452.625226312613	144.613159797542	0	0	588.004704037632	0	339.847068819031	221.778664892437	0	0	0	0	150.749981156252	0	0	0	0	0	0	0	0	0	0	0
OTU9710439	695.249130938586	859.40185630801	0	0	0	222.965440356745	1600	1073.34525939177	0	0	673.400673400673	847.457627118644	0	0	1322.75132275132	267.308206361935	1205.18228382043	3868.91215293582	863.806507342355	692.041522491349	0	630.219001102883	2488.65466256771	2068.55791962175	176.242509693338	0	0	0	0	195.771339075959	459.981600735971	1311.64742917104	0	0	445.037828215398	427.533133817871	0	384.467512495194	359.066427289048	0	3208.80128352051	1207.72946859903	0	0	316.455696202532	1851.36207352552	789.390590464162	1990.13584840356	2530.93363329584	3226.78229303217	1052.90866017373	777.336327517706	820.568927789934	0	0	68.50253459378	0	0	926.78405931418	0	0	973.709834469328	0	0	0	0	1177.85630153121	0	747.94315632012	0	0	0	0	0	0	246.639536317672	0	75.3749905781262	888.296691094826	2693.60269360269	0	450.856627592426	0	0	0	869.565217391304	0	423.370025402202	0	0	0	0	0	0	797.448165869219	682.59385665529	750.46904315197	0	0	138.763616179838	0	0	1146.13180515759	0	0	142.918393597256	272.900936959884	0	0	0	0	0	311.284046692607	802.729279550472	0	1505.37634408602	6205.9711506206	2394.25379090184	0	371.47102526003	2836.87943262411	2492.68451284274	2141.32762312634	914.836992681304	426.075841499787	0	389.408099688473	370.507595405706	0	680.73519400953	0	0	1667.70898478216	894.797392304742	730.060229968972	168.662506324844	2030.20951762222	841.121495327103	1439.53934740883	1817.81458291254	3302.92544825417	0	1996.00798403194	202.224469160768	224.668613794653	0	527.092557453089	90.0900900900901	825.763831544178	1849.89429175476	2494.70819473843	6055.79271319369	0	0	0	0	5172.81918645662	584.368151935719	2826.2676641729	717.231486462256	6803.93912264996	2034.17412530513	164.17665407979	1099.80753368161	2084.57415128052	990.09900990099	3916.44908616188	2273.7608003638	0	0	1990.95022624434	818.196694485354	0	475.059382422803	2710.43517542539	2340.45872991106	0	266.880170803309	1070.66381156317	1463.05779078274	0	0	617.474529175671	0	0	0	4143.18859794498	267.809319764328	410.088168956326	654.164849542085	249.06600249066	0	0	966.65055582407	1377.88494660696	1025.11532547412	1440.92219020173	873.171796550971	3486.23853211009	251.382604323781	1082.05590622182	0	827.814569536424	518.403317781234	1463.77165162235	1458.02957717142	3922.75196137598	433.839479392625	1118.81852763482	458.295142071494	0	604.960677555959	9515.71792693288	9980.03992015968	0	204.457166223676	1589.82511923688	0	1055.24986809377	676.437429537768	0	1805.05415162455	272.034820457018	142.146410803127	0	0	0	0	0	0
OTU9710462	0	0	0	0	0	0	200	715.563506261181	0	0	0	0	0	0	0	0	301.295570955107	0	0	0	0	0	0	0	528.727529080014	577.256109293823	1365.05460218409	0	202.306291725673	391.542678151919	0	524.658971668416	802.997858672377	0	445.037828215398	641.299700726806	0	0	0	0	0	0	0	0	0	0	0	0	281.214848143982	100.836946657255	263.227165043432	0	0	0	0	0	1161.44018583043	0	0	0	0	0	0	246.487552378605	0	0	0	701.016473887136	2243.82946896036	0	0	0	0	0	0	123.319768158836	0	0	0	0	0	0	0	0	0	0	0	0	0	1451.37880986938	259.067357512953	3565.0623885918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.682319887618	1089.49416342412	215.05376344086	0	0	0	0	0	0	214.132762312634	499.001996007984	0	0	0	0	0	0	0	0	0	0	730.060229968972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.2752903802244	0	0	0	0	235.128144838937	146.09203798393	665.004156275977	537.923614846692	0	135.611608353675	0	0	0	330.03300330033	145.053669857847	0	0	0	0	0	0	0	0	0	630.517023959647	266.880170803309	0	0	0	0	0	0	0	0	0	0	205.044084478163	654.164849542085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.146410803127	677.506775067751	0	1398.6013986014	0	556.173526140156	1730.10380622837
OTU971049	0	0	0	0	0	0	0	0	2867.99472909077	254.90695895998	0	211.864406779661	840.336134453782	791.765637371338	0	0	301.295570955107	0	0	0	0	0	0	295.508274231678	881.21254846669	1731.76832788147	3510.14040561622	5371.5308863026	0	0	0	0	2676.65952890792	1656.80473372781	0	0	0	0	359.066427289048	444.444444444444	0	0	0	0	632.911392405063	528.960592435864	0	173.055291165527	5061.86726659168	3025.10839971766	263.227165043432	172.741406115046	0	0	0	0	4645.76074332172	0	0	0	658.761528326746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.428313796213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.728950016773	0	0	0	0	0	6638.11563169165	2079.1749833666	213.037920749893	276.052449965493	0	0	0	0	0	0	0	383.484596702032	0	0	0	0	0	201.979398101394	0	0	1552.45065424706	0	3370.02920691979	0	0	0	4128.81915772089	528.541226215645	0	0	0	0	0	0	1881.0251587115	2191.38056975895	665.004156275977	179.307871615564	1074.30617726052	1491.72769189043	0	0	297.796307325789	330.03300330033	1015.37568900493	4092.76944065484	2103.29516242113	1448.80875724404	0	163.639338897071	244.798041615667	0	451.739195904231	0	630.517023959647	3736.32239124633	1070.66381156317	1463.05779078274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6830.93437423762	2291.18933555509	3168.37658418829	867.678958785249	0	458.295142071494	0	0	0	0	0	0	0	0	0	225.479143179256	0	0	0	0	0	0	0	0	0	0
OTU9710497	0	0	0	0	0	0	1200	715.563506261181	77.5133710565072	0	0	0	0	0	188.96447467876	0	0	0	0	0	0	157.554750275721	0	0	352.485019386676	1346.93092168559	390.015600624025	0	809.225166902691	978.856695379796	229.990800367985	262.329485834208	0	236.686390532544	2002.67022696929	1710.13253527148	0	0	179.533213644524	0	0	0	0	204.373594931535	0	0	0	0	843.644544431946	1008.36946657255	526.454330086865	1381.93124892037	0	0	0	0	0	0	0	0	0	0	1308.90052356021	1232.43776189302	0	0	0	701.016473887136	1495.88631264024	0	0	0	0	0	0	0	0	0	222.074172773706	0	3960.39603960396	225.428313796213	0	0	1433.34925943622	289.855072463768	0	423.370025402202	0	0	0	891.26559714795	0	0	0	0	2251.40712945591	2322.88037166086	0	69.3818080899188	0	0	0	0	0	0	90.9669789866279	0	0	0	0	0	0	0	155.642023346304	107.52688172043	0	0	634.115409004439	0	0	0	321.199143468951	249.500998003992	426.075841499787	0	0	0	0	226.91173133651	0	0	0	0	182.515057492243	0	0	0	479.846449136276	201.979398101394	0	0	0	0	0	0	0	0	0	264.270613107822	0	0	0	0	0	0	0	0	166.251039068994	537.923614846692	0	0	0	412.427825130602	297.796307325789	0	2175.80504786771	1212.67242686069	3505.49193736854	482.936252414681	904.977375565611	490.918016691213	0	0	0	0	0	533.760341606619	356.887937187723	0	0	0	0	1642.93537787514	0	0	0	267.809319764328	0	0	0	0	355.871886120996	0	0	0	0	218.292949137743	0	0	0	216.919739696312	413.907284768212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.3749905781262	0	0	0	2856.36561479869	426.439232409382	677.506775067751	0	0	0	0	0
OTU97105	3707.99536500579	10828.4633894809	0	0	0	222.965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.970038773352	0	3315.13260530421	2238.13786929275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23681.7177139249	12373.4533183352	0	201.67389331451	1842.59015530403	2245.63827949559	0	0	1341.38162307176	205.50760378134	0	0	0	0	0	0	0	0	0	0	0	0	0	10139.4169835234	0	0	0	0	0	0	0	0	0	0	0	0	0	2481.38957816377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4216.17477960904	14153.8888503434	0	0	0	0	0	0	0	0	0	0	0	0	0	200.682319887618	0	0	0	0	0	0	0	0	3319.05781584582	11310.7119095143	0	0	0	0	0	0	0	0	625.390869293308	383.484596702032	365.030114984486	1517.9625569236	0	0	0	2423.75277721672	0	0	2217.78664892437	606.673407482305	0	0	105.418511490618	1081.08108108108	0	0	75.5972180223768	0	0	0	0	0	0	0	1330.00831255195	717.231486462256	716.204118173679	1084.8928668294	328.35330815958	2337.09100907341	3275.75938058368	8250.82508250825	870.322019147084	151.584053357587	0	0	2352.94117647059	10472.9176894125	734.394124847001	712.589073634204	23490.43818702	23560.6178811047	0	0	0	0	0	0	0	0	17990.1871706342	18377.5269099501	0	0	16608.5708427312	22895.769733973	0	0	0	0	0	0	0	218.292949137743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490.436488474743	0	0	0	0	0	0	0	0	0	0	2224.69410456062	0
OTU971054	0	0	0	0	0	0	0	0	0	0	673.400673400673	0	1260.50420168067	0	3023.43159486017	0	903.886712865321	227.583067819754	0	0	0	0	146.391450739277	0	0	0	0	0	202.306291725673	0	0	0	267.665952890792	236.686390532544	222.518914107699	0	469.483568075117	384.467512495194	0	0	916.800366720147	0	0	0	0	0	0	346.110582331055	140.607424071991	201.67389331451	0	0	0	0	0	0	0	0	0	0	658.761528326746	0	0	0	409.50040950041	0	0	0	0	0	0	0	0	0	0	123.319768158836	0	75.3749905781262	0	0	0	676.284941388638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.234521575985	580.720092915215	0	0	1048.2180293501	0	573.065902578797	0	0	0	90.9669789866279	0	0	0	0	0	0	0	155.642023346304	0	0	0	0	0	0	0	0	0	0	0	194.704049844237	0	0	226.91173133651	0	0	0	0	0	0	0	186.915887850467	1439.53934740883	0	157.282164202579	0	0	0	224.668613794653	0	105.418511490618	0	0	0	529.180526156637	198.550580760449	0	0	0	0	705.384434516812	146.09203798393	0	0	0	0	0	137.475941710201	595.592614651578	0	0	0	0	0	0	0	0	0	301.159463936154	0	0	0	356.887937187723	365.764447695684	0	0	0	0	0	131.268049356787	331.455087835598	0	0	0	0	266.951414842499	0	966.65055582407	0	0	0	0	0	0	0	0	0	518.403317781234	0	0	0	0	0	0	392.003136025088	0	0	0	0	0	0	0	0	0	0	0	0	0	677.506775067751	0	0	0	0	0
OTU9710602	0	0	0	0	0	0	0	0	465.080226339043	0	0	0	420.168067226891	0	188.96447467876	0	0	0	0	0	0	315.109500551442	292.782901478554	0	2291.15262601339	192.418703097941	0	0	0	0	0	0	267.665952890792	0	1112.5945705385	427.533133817871	0	0	0	0	0	0	150.240384615385	0	1898.73417721519	0	789.390590464162	86.5276455827637	0	0	789.681495130297	0	0	0	0	0	0	0	0	0	0	0	3926.70157068063	0	0	0	0	0	2991.77262528048	0	1259.44584382872	0	0	0	0	0	0	0	0	0	0	450.856627592426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.234521575985	0	0	0	0	0	0	0	0	0	545.801873919767	0	166.472448809722	0	0	0	0	0	155.642023346304	107.52688172043	167.728950016773	0	0	0	0	0	0	83.166999334664	426.075841499787	0	0	0	0	0	0	0	0	0	0	0	0	0	2159.30902111324	0	0	0	221.778664892437	0	0	0	316.255534471853	0	825.763831544178	0	529.180526156637	99.2752903802244	0	0	446.627958910228	0	0	0	166.251039068994	0	0	0	0	0	297.796307325789	0	0	0	0	0	180.995475113122	0	0	0	150.579731968077	312.061163988142	0	266.880170803309	0	0	0	0	0	273.822562979189	0	0	0	0	410.088168956326	0	0	0	0	0	0	0	0	0	183.48623853211	0	180.34265103697	0	413.907284768212	0	0	208.289939595918	150.875075437538	144.613159797542	0	0	392.003136025088	0	0	0	0	0	953.89507154213	0	1658.24979271878	0	0	0	272.034820457018	0	0	0	0	0	0	0
